bioguide_id,name,name_confirm_from_sunlight,in_office,sort
B001297,2019 HON. KEN BUCK,,,HON. KEN BUCK
C000059,2016 HON. KEN CALVERT,REP. KEN CALVERT,TRUE,HON. KEN CALVERT
C000059,2017 HON. KEN CALVERT,REP. KEN CALVERT,TRUE,HON. KEN CALVERT
C000059,HON. KEN CALVERT,REP. KEN CALVERT,TRUE,HON. KEN CALVERT
C000059,2018 HON. KEN CALVERT,,,HON. KEN CALVERT
C000059,2019 HON. KEN CALVERT,,,HON. KEN CALVERT
H001083,2019 HON. KENDRA S. HORN,,,HON. KENDRA S. HORN
M001148,HON. KENDRICK B. MEEK,REP. KENDRICK MEEK SR.,TRUE,HON. KENDRICK B. MEEK
H000948,HON. KENNY C. HULSHOF,REP. KENNY HULSHOF,FALSE,HON. KENNY C. HULSHOF
M001158,2017 HON. KENNY MARCHANT,REP. KENNY MARCHANT,TRUE,HON. KENNY MARCHANT
M001158,HON. KENNY MARCHANT,REP. KENNY MARCHANT,TRUE,HON. KENNY MARCHANT
M001158,2018 HON. KENNY MARCHANT,,,HON. KENNY MARCHANT
M001158,2019 HON. KENNY MARCHANT,,,HON. KENNY MARCHANT
B001280,HON. KERRY L. BENTIVOLIO,REP. KERRY BENTIVOLIO,TRUE,HON. KERRY L. BENTIVOLIO
B000755,2016 HON. KEVIN BRADY,REP. KEVIN BRADY,TRUE,HON. KEVIN BRADY
B000755,2017 HON. KEVIN BRADY,REP. KEVIN BRADY,TRUE,HON. KEVIN BRADY
B000755,HON. KEVIN BRADY,REP. KEVIN BRADY,TRUE,HON. KEVIN BRADY
B000755,2015 HON. KEVIN BRADY,,,HON. KEVIN BRADY
B000755,2018 HON. KEVIN BRADY,,,HON. KEVIN BRADY
B000755,2019 HON. KEVIN BRADY,,,HON. KEVIN BRADY
C001096,2016 HON. KEVIN CRAMER,REP. KEVIN CRAMER,TRUE,HON. KEVIN CRAMER
C001096,2017 HON. KEVIN CRAMER,REP. KEVIN CRAMER,TRUE,HON. KEVIN CRAMER
C001096,HON. KEVIN CRAMER,REP. KEVIN CRAMER,TRUE,HON. KEVIN CRAMER
C001096,2018 HON. KEVIN CRAMER,,,HON. KEVIN CRAMER
C001096,2018 HON. KEVIN HERN,,,HON. KEVIN HERN
C001096,2019 HON. KEVIN HERN,,,HON. KEVIN HERN
M001165,2015 HON. KEVIN MCCARTHY,REP. KEVIN MCCARTHY,TRUE,HON. KEVIN MCCARTHY
M001165,2016 HON. KEVIN MCCARTHY,REP. KEVIN MCCARTHY,TRUE,HON. KEVIN MCCARTHY
M001165,2017 HON. KEVIN MCCARTHY,REP. KEVIN MCCARTHY,TRUE,HON. KEVIN MCCARTHY
M001165,HON. KEVIN MCCARTHY,REP. KEVIN MCCARTHY,TRUE,HON. KEVIN MCCARTHY
M001165,2018 HON. KEVIN MCCARTHY,,,HON. KEVIN MCCARTHY
M001165,2019 HON. KEVIN MCCARTHY,,,HON. KEVIN MCCARTHY
Y000063,2016 HON. KEVIN YODER,REP. KEVIN YODER,TRUE,HON. KEVIN YODER
Y000063,2017 HON. KEVIN YODER,REP. KEVIN YODER,TRUE,HON. KEVIN YODER
Y000063,HON. KEVIN YODER,REP. KEVIN YODER,TRUE,HON. KEVIN YODER
Y000063,2018 HON. KEVIN YODER,,,HON. KEVIN YODER
S001216,2019 HON. KIM SCHRIER,,,HON. KIM SCHRIER
G000555,HON. KIRSTEN E. GILLIBRAND,SEN. KIRSTEN GILLIBRAND,TRUE,HON. KIRSTEN E. GILLIBRAND
N000184,2015 HON. KRISTI L. NOEM,REP. KRISTI NOEM,TRUE,HON. KRISTI L. NOEM
N000184,2016 HON. KRISTI L. NOEM,REP. KRISTI NOEM,TRUE,HON. KRISTI L. NOEM
N000184,2017 HON. KRISTI L. NOEM,REP. KRISTI NOEM,TRUE,HON. KRISTI L. NOEM
N000184,HON. KRISTI L. NOEM,REP. KRISTI NOEM,TRUE,HON. KRISTI L. NOEM
N000184,2018 HON. KRISTI L. NOEM,,,HON. KRISTI L. NOEM
S001180,2016 HON. KURT SCHRADER,REP. KURT SCHRADER,TRUE,HON. KURT SCHRADER
S001180,2017 HON. KURT SCHRADER,REP. KURT SCHRADER,TRUE,HON. KURT SCHRADER
S001180,HON. KURT SCHRADER,REP. KURT SCHRADER,TRUE,HON. KURT SCHRADER
S001180,2018 HON. KURT SCHRADER,,,HON. KURT SCHRADER
S001180,2019 HON. KURT SCHRADER,,,HON. KURT SCHRADER
S001191,2014 HON. KYRSTEN SINEMA,REP. KYRSTEN SINEMA,TRUE,HON. KYRSTEN SINEMA
S001191,2016 HON. KYRSTEN SINEMA,REP. KYRSTEN SINEMA,TRUE,HON. KYRSTEN SINEMA
S001191,2017 HON. KYRSTEN SINEMA,REP. KYRSTEN SINEMA,TRUE,HON. KYRSTEN SINEMA
S001191,HON. KYRSTEN SINEMA,REP. KYRSTEN SINEMA,TRUE,HON. KYRSTEN SINEMA
S001191,2018 HON. KYRSTEN SINEMA,,,HON. KYRSTEN SINEMA
S000583,2016 HON. LAMAR SMITH,REP. LAMAR SMITH,TRUE,HON. LAMAR SMITH
S000583,2017 HON. LAMAR SMITH,REP. LAMAR SMITH,TRUE,HON. LAMAR SMITH
S000583,HON. LAMAR SMITH,REP. LAMAR SMITH,TRUE,HON. LAMAR SMITH
S000583,2018 HON. LAMAR SMITH,,,HON. LAMAR SMITH
G000589,2019 HON. LANCE GOODEN,,,HON. LANCE GOODEN
B001275,2016 HON. LARRY BUCSHON,REP. LARRY BUCSHON,TRUE,HON. LARRY BUCSHON
B001275,2017 HON. LARRY BUCSHON,REP. LARRY BUCSHON,TRUE,HON. LARRY BUCSHON
B001275,HON. LARRY BUCSHON,REP. LARRY BUCSHON,TRUE,HON. LARRY BUCSHON
B001275,2018 HON. LARRY BUCSHON,,,HON. LARRY BUCSHON
B001275,2019 HON. LARRY BUCSHON,,,HON. LARRY BUCSHON
K000369,HON. LARRY KISSELL,REP. LAWRENCE 'LARRY' KISSELL,TRUE,HON. LARRY KISSELL
R000581,HON. LAURA RICHARDSON,REP. LAURA RICHARDSON,TRUE,HON. LAURA RICHARDSON
U000040,2019 HON. LAUREN UNDERWOOD,,,HON. LAUREN UNDERWOOD
Z000017,2017 HON. LEE M. ZELDIN,REP. LEE ZELDIN,TRUE,HON. LEE M. ZELDIN
Z000017,HON. LEE M. ZELDIN,REP. LEE ZELDIN,TRUE,HON. LEE M. ZELDIN
Z000017,2015 HON. LEE M. ZELDIN,,,HON. LEE M. ZELDIN
Z000017,2016 HON. LEE M. ZELDIN,,,HON. LEE M. ZELDIN
Z000017,2018 HON. LEE M. ZELDIN,,,HON. LEE M. ZELDIN
Z000017,2019 HON. LEE M. ZELDIN,,,HON. LEE M. ZELDIN
Z000017,HON. LEE M. ZELDIN--,REP. LEE ZELDIN,TRUE,HON. LEE M. ZELDIN--
T000459,HON. LEE TERRY,REP. LEE TERRY,TRUE,HON. LEE TERRY
B000652,HON. LEONARD L. BOSWELL,REP. LEONARD BOSWELL,TRUE,HON. LEONARD L. BOSWELL
L000567,2016 HON. LEONARD LANCE,REP. LEONARD LANCE,TRUE,HON. LEONARD LANCE
L000567,2017 HON. LEONARD LANCE,REP. LEONARD LANCE,TRUE,HON. LEONARD LANCE
L000567,HON. LEONARD LANCE,REP. LEONARD LANCE,TRUE,HON. LEONARD LANCE
L000567,2018 HON. LEONARD LANCE,,,HON. LEONARD LANCE
D000599,HON. LINCOLN DAVIS,REP. LINCOLN DAVIS,TRUE,HON. LINCOLN DAVIS
D000299,HON. LINCOLN DIAZ-BALART,REP. LINCOLN DIAZ-BALART,TRUE,HON. LINCOLN DIAZ-BALART
S000030,2016 HON. LINDA T. SANCHEZ,REP. LORETTA SANCHEZ,FALSE,HON. LINDA T. SANCHEZ
S000030,2017 HON. LINDA T. SANCHEZ,REP. LORETTA SANCHEZ,FALSE,HON. LINDA T. SANCHEZ
S001156,HON. LINDA T. SANCHEZ,REP. LINDA SANCHEZ,TRUE,HON. LINDA T. SANCHEZ
S001156,2018 HON. LINDA T. SANCHEZ,,,HON. LINDA T. SANCHEZ
S001156,2019 HON. LINDA T. SANCHEZ,,,HON. LINDA T. SANCHEZ
R000360,2017 HON. LISA BLUNT ROCHESTER,REP. WILLIAM ROCHESTER,FALSE,HON. LISA BLUNT ROCHESTER
R000360,2018 HON. LISA BLUNT ROCHESTER,,,HON. LISA BLUNT ROCHESTER
R000360,2019 HON. LISA BLUNT ROCHESTER,,,HON. LISA BLUNT ROCHESTER
C001109,2017 HON. LIZ CHENEY,REP. LIZ CHENEY,TRUE,HON. LIZ CHENEY
C001109,2018 HON. LIZ CHENEY,,,HON. LIZ CHENEY
C001109,2019 HON. LIZ CHENEY,,,HON. LIZ CHENEY
F000468,2019 HON. LIZZIE FLETCHER,,,HON. LIZZIE FLETCHER
D000399,2016 HON. LLOYD DOGGETT,REP. LLOYD DOGGETT,TRUE,HON. LLOYD DOGGETT
D000399,2017 HON. LLOYD DOGGETT,REP. LLOYD DOGGETT,TRUE,HON. LLOYD DOGGETT
D000399,HON. LLOYD DOGGETT,REP. LLOYD DOGGETT,TRUE,HON. LLOYD DOGGETT
D000399,2018 HON. LLOYD DOGGETT,,,HON. LLOYD DOGGETT
D000399,2019 HON. LLOYD DOGGETT,,,HON. LLOYD DOGGETT
S001199,2017 HON. LLOYD SMUCKER,REP. LLOYD SMUCKER,TRUE,HON. LLOYD SMUCKER
S001199,2018 HON. LLOYD SMUCKER,,,HON. LLOYD SMUCKER
S001199,2019 HON. LLOYD SMUCKER,,,HON. LLOYD SMUCKER
C001036,HON. LOIS CAPPS,REP. LOIS CAPPS,TRUE,HON. LOIS CAPPS
F000462,2015 HON. LOIS FRANKEL,REP. LOIS FRANKEL,TRUE,HON. LOIS FRANKEL
F000462,2016 HON. LOIS FRANKEL,REP. LOIS FRANKEL,TRUE,HON. LOIS FRANKEL
F000462,2017 HON. LOIS FRANKEL,REP. LOIS FRANKEL,TRUE,HON. LOIS FRANKEL
F000462,HON. LOIS FRANKEL,REP. LOIS FRANKEL,TRUE,HON. LOIS FRANKEL
F000462,2018 HON. LOIS FRANKEL,,,HON. LOIS FRANKEL
F000462,2019 HON. LOIS FRANKEL,,,HON. LOIS FRANKEL
S000030,2016 HON. LORETTA SANCHEZ,REP. LORETTA SANCHEZ,FALSE,HON. LORETTA SANCHEZ
S000030,HON. LORETTA SANCHEZ,REP. LORETTA SANCHEZ,TRUE,HON. LORETTA SANCHEZ
T000482,2019 HON. LORI TRAHAN,,,HON. LORI TRAHAN
B001269,2015 HON. LOU BARLETTA,,,HON. LOU BARLETTA
B001269,2016 HON. LOU BARLETTA,REP. LOU BARLETTA,TRUE,HON. LOU BARLETTA
B001269,2017 HON. LOU BARLETTA,REP. LOU BARLETTA,TRUE,HON. LOU BARLETTA
B001269,HON. LOU BARLETTA,REP. LOU BARLETTA,TRUE,HON. LOU BARLETTA
B001269,2018 HON. LOU BARLETTA,,,HON. LOU BARLETTA
G000552,2014 HON. LOUIE GOHMERT,REP. LOUIE GOHMERT JR.,TRUE,HON. LOUIE GOHMERT
G000552,2016 HON. LOUIE GOHMERT,REP. LOUIE GOHMERT JR.,TRUE,HON. LOUIE GOHMERT
G000552,2017 HON. LOUIE GOHMERT,REP. LOUIE GOHMERT JR.,TRUE,HON. LOUIE GOHMERT
G000552,HON. LOUIE GOHMERT,REP. LOUIS 'LOUIE' GOHMERT,TRUE,HON. LOUIE GOHMERT
G000552,2018 HON. LOUIE GOHMERT,,,HON. LOUIE GOHMERT
G000552,2019 HON. LOUIE GOHMERT,,,HON. LOUIE GOHMERT
S000480,HON. LOUISE MCINTOSH SLAUGHTER,REP. LOUISE SLAUGHTER,TRUE,HON. LOUISE MCINTOSH SLAUGHTER
S000480,2016 HON. LOUISE SLAUGHTER,REP. LOUISE SLAUGHTER,TRUE,HON. LOUISE SLAUGHTER
S000480,2017 HON. LOUISE SLAUGHTER,REP. LOUISE SLAUGHTER,TRUE,HON. LOUISE SLAUGHTER
S000480,HON. LOUISE SLAUGHTER,REP. LOUISE SLAUGHTER,TRUE,HON. LOUISE SLAUGHTER
S000480,2018 HON. LOUISE SLAUGHTER,,,HON. LOUISE SLAUGHTER
R000486,2015 HON. LUCILLE ROYBAL-ALLARD,,TRUE,HON. LUCILLE ROYBAL-ALLARD
R000486,2016 HON. LUCILLE ROYBAL-ALLARD,,TRUE,HON. LUCILLE ROYBAL-ALLARD
R000486,2017 HON. LUCILLE ROYBAL-ALLARD,,TRUE,HON. LUCILLE ROYBAL-ALLARD
R000486,HON. LUCILLE ROYBAL-ALLARD,REP. LUCILLE ROYBAL-ALLARD,TRUE,HON. LUCILLE ROYBAL-ALLARD
R000486,2018 HON. LUCILLE ROYBAL-ALLARD,,,HON. LUCILLE ROYBAL-ALLARD
R000486,2019 HON. LUCILLE ROYBAL-ALLARD,,,HON. LUCILLE ROYBAL-ALLARD
M001208,2019 HON. LUCY MCBATH,,,HON. LUCY MCBATH
F000452,HON. LUIS G. FORTUNO,COM. LUIS FORTUNO,FALSE,HON. LUIS G. FORTUNO
G000535,HON. LUIS V GUTIERREZ,REP. LUIS GUTIERREZ,TRUE,HON. LUIS V GUTIERREZ
G000535,2015 HON. LUIS V. GUTIERREZ,,TRUE,HON. LUIS V. GUTIERREZ
G000535,2016 HON. LUIS V. GUTIERREZ,,TRUE,HON. LUIS V. GUTIERREZ
G000535,2017 HON. LUIS V. GUTIERREZ,,TRUE,HON. LUIS V. GUTIERREZ
G000535,HON. LUIS V. GUTIERREZ,REP. LUIS GUTIERREZ,TRUE,HON. LUIS V. GUTIERREZ
G000535,2018 HON. LUIS V. GUTIERREZ,,,HON. LUIS V. GUTIERREZ
M001189,2016 HON. LUKE MESSER,REP. LUKE MESSER,TRUE,HON. LUKE MESSER
M001189,2017 HON. LUKE MESSER,REP. LUKE MESSER,TRUE,HON. LUKE MESSER
M001189,HON. LUKE MESSER,REP. LUKE MESSER,TRUE,HON. LUKE MESSER
M001189,2018 HON. LUKE MESSER,,,HON. LUKE MESSER
W000796,HON. LYNN A WESTMORELAND,REP. LYNN WESTMORELAND,TRUE,HON. LYNN A WESTMORELAND
W000796,2016 HON. LYNN A. WESTMORELAND,REP. LYNN WESTMORELAND,FALSE,HON. LYNN A. WESTMORELAND
W000738,HON. LYNN C WOOLSEY,REP. LYNN WOOLSEY,TRUE,HON. LYNN C WOOLSEY
J000290,2015 HON. LYNN JENKINS,REP. LYNN JENKINS,TRUE,HON. LYNN JENKINS
J000290,2016 HON. LYNN JENKINS,REP. LYNN JENKINS,TRUE,HON. LYNN JENKINS
J000290,2017 HON. LYNN JENKINS,REP. LYNN JENKINS,TRUE,HON. LYNN JENKINS
J000290,HON. LYNN JENKINS,REP. LYNN JENKINS,TRUE,HON. LYNN JENKINS
J000290,2018 HON. LYNN JENKINS,,,HON. LYNN JENKINS
T000238,2015 HON. MAC THORNBERRY,REP. MAC THORNBERRY,TRUE,HON. MAC THORNBERRY
T000238,2017 HON. MAC THORNBERRY,REP. MAC THORNBERRY,TRUE,HON. MAC THORNBERRY
T000238,HON. MAC THORNBERRY,REP. WILLIAM 'MAC' THORNBERRY,TRUE,HON. MAC THORNBERRY
T000238,2018 HON. MAC THORNBERRY,,,HON. MAC THORNBERRY
T000238,2019 HON. MAC THORNBERRY,,,HON. MAC THORNBERRY
D000631,2019 HON. MADELEINE DEAN,,,HON. MADELEINE DEAN
B001245,2015 HON. MADELEINE Z. BORDALLO,DEL. MADELEINE BORDALLO,TRUE,HON. MADELEINE Z. BORDALLO
B001245,2017 HON. MADELEINE Z. BORDALLO,DEL. MADELEINE BORDALLO,TRUE,HON. MADELEINE Z. BORDALLO
B001245,HON. MADELEINE Z. BORDALLO,DEL. MADELINE BORDALLO,TRUE,HON. MADELEINE Z. BORDALLO
B001245,2018 HON. MADELEINE Z. BORDALLO,,,HON. MADELEINE Z. BORDALLO
B001245,HON. MADELINE Z. BORDALLO,DEL. MADELINE BORDALLO,TRUE,HON. MADELINE Z. BORDALLO
V000131,2016 HON. MARC A. VEASEY,REP. MARC VEASEY,TRUE,HON. MARC A. VEASEY
V000131,2017 HON. MARC A. VEASEY,REP. MARC VEASEY,TRUE,HON. MARC A. VEASEY
V000131,HON. MARC A. VEASEY,REP. MARC VEASEY,TRUE,HON. MARC A. VEASEY
V000131,2018 HON. MARC A. VEASEY,,,HON. MARC A. VEASEY
V000131,2019 HON. MARC A. VEASEY,,,HON. MARC A. VEASEY
F000455,2014 HON. MARCIA FUDGE,REP. MARCIA FUDGE,TRUE,HON. MARCIA FUDGE
F000455,2016 HON. MARCIA FUDGE,REP. MARCIA FUDGE,TRUE,HON. MARCIA FUDGE
F000455,2017 HON. MARCIA FUDGE,REP. MARCIA FUDGE,TRUE,HON. MARCIA FUDGE
F000455,HON. MARCIA FUDGE,REP. MARCIA FUDGE,TRUE,HON. MARCIA FUDGE
F000455,2018 HON. MARCIA FUDGE,,,HON. MARCIA FUDGE
F000455,2019 HON. MARCIA FUDGE,,,HON. MARCIA FUDGE
F000455,HON. MARCIA L. FUDGE,REP. MARCIA FUDGE,TRUE,HON. MARCIA L. FUDGE
F000455,2019 HON. MARCIA L. FUDGE,,,HON. MARCIA L. FUDGE
K000009,2016 HON. MARCY KAPTUR,REP. MARCY KAPTUR,TRUE,HON. MARCY KAPTUR
K000009,2017 HON. MARCY KAPTUR,REP. MARCY KAPTUR,TRUE,HON. MARCY KAPTUR
K000009,HON. MARCY KAPTUR,REP. MARCY KAPTUR,TRUE,HON. MARCY KAPTUR
K000009,2018 HON. MARCY KAPTUR,,,HON. MARCY KAPTUR
K000009,2019 HON. MARCY KAPTUR,,,HON. MARCY KAPTUR
M001152,HON. MARILYN N. MUSGRAVE,REP. MARILYN MUSGRAVE,FALSE,HON. MARILYN N. MUSGRAVE
D000600,2016 HON. MARIO DIAZ-BALART,,TRUE,HON. MARIO DIAZ-BALART
D000600,2017 HON. MARIO DIAZ-BALART,,TRUE,HON. MARIO DIAZ-BALART
D000600,HON. MARIO DIAZ-BALART,REP. MARIO DIAZ-BALART,TRUE,HON. MARIO DIAZ-BALART
D000600,2018 HON. MARIO DIAZ-BALART,,,HON. MARIO DIAZ-BALART
D000600,2019 HON. MARIO DIAZ-BALART,,,HON. MARIO DIAZ-BALART
D000600,HON. MARION BERRY,REP. ROBERT 'MARION' BERRY,TRUE,HON. MARION BERRY
D000623,2016 HON. MARK DESAULNIER,,TRUE,HON. MARK DESAULNIER
D000623,2017 HON. MARK DESAULNIER,,TRUE,HON. MARK DESAULNIER
D000623,HON. MARK DESAULNIER,,,HON. MARK DESAULNIER
D000623,2018 HON. MARK DESAULNIER,,,HON. MARK DESAULNIER
D000623,2019 HON. MARK DESAULNIER,,,HON. MARK DESAULNIER
S001143,HON. MARK E SOUDER,REP. MARK SOUDER,FALSE,HON. MARK E SOUDER
A000369,2016 HON. MARK E. AMODEI,REP. MARK AMODEI,TRUE,HON. MARK E. AMODEI
A000369,2017 HON. MARK E. AMODEI,REP. MARK AMODEI,TRUE,HON. MARK E. AMODEI
A000369,HON. MARK E. AMODEI,REP. MARK AMODEI,TRUE,HON. MARK E. AMODEI
A000369,2018 HON. MARK E. AMODEI,,,HON. MARK E. AMODEI
A000369,2019 HON. MARK E. AMODEI,,,HON. MARK E. AMODEI
G000590,2019 HON. MARK E. GREEN,,,HON. MARK E. GREEN
S001178,HON. MARK H. SCHAUER,REP. MARK SCHAUER,TRUE,HON. MARK H. SCHAUER
M001187,2016 HON. MARK MEADOWS,REP. MARK MEADOWS,TRUE,HON. MARK MEADOWS
M001187,2017 HON. MARK MEADOWS,REP. MARK MEADOWS,TRUE,HON. MARK MEADOWS
M001187,HON. MARK MEADOWS,REP. MARK MEADOWS,TRUE,HON. MARK MEADOWS
M001187,2014 HON. MARK MEADOWS,,,HON. MARK MEADOWS
M001187,2018 HON. MARK MEADOWS,,,HON. MARK MEADOWS
M001187,2019 HON. MARK MEADOWS,,,HON. MARK MEADOWS
P000607,2016 HON. MARK POCAN,REP. MARK POCAN,TRUE,HON. MARK POCAN
P000607,2017 HON. MARK POCAN,REP. MARK POCAN,TRUE,HON. MARK POCAN
P000607,HON. MARK POCAN,REP. MARK POCAN,TRUE,HON. MARK POCAN
P000607,2018 HON. MARK POCAN,,,HON. MARK POCAN
P000607,2019 HON. MARK POCAN,,,HON. MARK POCAN
C001081,HON. MARK S. CRITZ,REP. MARK CRITZ,TRUE,HON. MARK S. CRITZ
S000051,2014 HON. MARK SANFORD,REP. MARSHALL 'MARK' SANFORD,TRUE,HON. MARK SANFORD
S000051,2016 HON. MARK SANFORD,REP. MARSHALL 'MARK' SANFORD,TRUE,HON. MARK SANFORD
S000051,2017 HON. MARK SANFORD,REP. MARSHALL 'MARK' SANFORD,TRUE,HON. MARK SANFORD
S000051,HON. MARK SANFORD,,,HON. MARK SANFORD
S000051,2018 HON. MARK SANFORD,,,HON. MARK SANFORD
K000360,HON. MARK STEVEN KIRK,REP. MARK KIRK,TRUE,HON. MARK STEVEN KIRK
T000473,2016 HON. MARK TAKAI,REP. MARK TAKAI,FALSE,HON. MARK TAKAI
T000473,HON. MARK TAKAI,REP. MARK TAKAI,FALSE,HON. MARK TAKAI
T000473,HON. MARK TAKAI--,REP. MARK TAKAI,FALSE,HON. MARK TAKAI--
T000472,2014 HON. MARK TAKANO,REP. MARK TAKANO,TRUE,HON. MARK TAKANO
T000472,2015 HON. MARK TAKANO,REP. MARK TAKANO,TRUE,HON. MARK TAKANO
T000472,2016 HON. MARK TAKANO,REP. MARK TAKANO,TRUE,HON. MARK TAKANO
T000472,2017 HON. MARK TAKANO,REP. MARK TAKANO,TRUE,HON. MARK TAKANO
T000472,HON. MARK TAKANO,REP. MARK TAKANO,TRUE,HON. MARK TAKANO
T000472,2018 HON. MARK TAKANO,,,HON. MARK TAKANO
T000472,2019 HON. MARK TAKANO,,,HON. MARK TAKANO
U000038,HON. MARK UDALL,SEN. MARK UDALL,TRUE,HON. MARK UDALL
W000819,2016 HON. MARK WALKER,REP. MARK WALKER,TRUE,HON. MARK WALKER
W000819,2017 HON. MARK WALKER,REP. MARK WALKER,TRUE,HON. MARK WALKER
W000819,HON. MARK WALKER,REP. MARK WALKER,TRUE,HON. MARK WALKER
W000819,2015 HON. MARK WALKER,,,HON. MARK WALKER
W000819,2018 HON. MARK WALKER,,,HON. MARK WALKER
W000819,2019 HON. MARK WALKER,,,HON. MARK WALKER
W000819,HON. MARK WALKER--,REP. MARK WALKER,TRUE,HON. MARK WALKER--
M001190,2016 HON. MARKWAYNE MULLIN,REP. MARKWAYNE MULLIN,TRUE,HON. MARKWAYNE MULLIN
M001190,2017 HON. MARKWAYNE MULLIN,REP. MARKWAYNE MULLIN,TRUE,HON. MARKWAYNE MULLIN
M001190,HON. MARKWAYNE MULLIN,REP. MARKWAYNE MULLIN,TRUE,HON. MARKWAYNE MULLIN
M001190,2018 HON. MARKWAYNE MULLIN,,,HON. MARKWAYNE MULLIN
M001190,2019 HON. MARKWAYNE MULLIN,,,HON. MARKWAYNE MULLIN
S001188,2016 HON. MARLIN A. STUTZMAN,REP. MARLIN STUTZMAN,FALSE,HON. MARLIN A. STUTZMAN
S001188,HON. MARLIN A. STUTZMAN,REP. MARLIN STUTZMAN,TRUE,HON. MARLIN A. STUTZMAN
B001243,2016 HON. MARSHA BLACKBURN,REP. MARSHA BLACKBURN,TRUE,HON. MARSHA BLACKBURN
B001243,2017 HON. MARSHA BLACKBURN,REP. MARSHA BLACKBURN,TRUE,HON. MARSHA BLACKBURN
B001243,HON. MARSHA BLACKBURN,REP. MARSHA BLACKBURN,TRUE,HON. MARSHA BLACKBURN
B001243,2018 HON. MARSHA BLACKBURN,,,HON. MARSHA BLACKBURN
M001197,2016 HON. MARTHA MCSALLY,REP. MARTHA MCSALLY,TRUE,HON. MARTHA MCSALLY
M001197,2017 HON. MARTHA MCSALLY,REP. MARTHA MCSALLY,TRUE,HON. MARTHA MCSALLY
M001197,HON. MARTHA MCSALLY,REP. MARTHA MCSALLY,TRUE,HON. MARTHA MCSALLY
M001197,2018 HON. MARTHA MCSALLY,,,HON. MARTHA MCSALLY
M001197,HON. MARTHA MCSALLY--,REP. MARTHA MCSALLY,TRUE,HON. MARTHA MCSALLY--
R000591,2016 HON. MARTHA ROBY,REP. MARTHA ROBY,TRUE,HON. MARTHA ROBY
R000591,2017 HON. MARTHA ROBY,REP. MARTHA ROBY,TRUE,HON. MARTHA ROBY
R000591,HON. MARTHA ROBY,REP. MARTHA ROBY,TRUE,HON. MARTHA ROBY
R000591,2018 HON. MARTHA ROBY,,,HON. MARTHA ROBY
R000591,2019 HON. MARTHA ROBY,,,HON. MARTHA ROBY
H001046,HON. MARTIN HEINRICH,REP. MARTIN HEINRICH,TRUE,HON. MARTIN HEINRICH
B001228,HON. MARY BONO MACK,,TRUE,HON. MARY BONO MACK
F000453,HON. MARY FALLIN,REP. MARY FALLIN,TRUE,HON. MARY FALLIN
F000453,2018 HON. MARY GAY SCANLON,,,HON. MARY GAY SCANLON
F000453,2019 HON. MARY GAY SCANLON,,,HON. MARY GAY SCANLON
K000372,HON. MARY JO KILROY,REP. MARY JO KILROY,TRUE,HON. MARY JO KILROY
C001090,2019 HON. MATT CARTWRIGHT,,,HON. MATT CARTWRIGHT
G000578,2017 HON. MATT GAETZ,REP. MATT GAETZ,TRUE,HON. MATT GAETZ
G000578,2018 HON. MATT GAETZ,,,HON. MATT GAETZ
G000578,2019 HON. MATT GAETZ,,,HON. MATT GAETZ
S000018,2016 HON. MATT SALMON,,FALSE,HON. MATT SALMON
S000018,HON. MATT SALMON,REP. MATT SALMON,TRUE,HON. MATT SALMON
C001090,2016 HON. MATTHEW A. CARTWRIGHT,REP. MATTHEW CARTWRIGHT,TRUE,HON. MATTHEW A. CARTWRIGHT
C001090,2017 HON. MATTHEW A. CARTWRIGHT,REP. MATTHEW CARTWRIGHT,TRUE,HON. MATTHEW A. CARTWRIGHT
C001090,HON. MATTHEW A. CARTWRIGHT,REP. MATTHEW CARTWRIGHT,TRUE,HON. MATTHEW A. CARTWRIGHT
C001090,2018 HON. MATTHEW A. CARTWRIGHT,,,HON. MATTHEW A. CARTWRIGHT
H000627,HON. MAURICE D HINCHEY,REP. MAURICE HINCHEY,TRUE,HON. MAURICE D HINCHEY
H000627,HON. MAURICE D. HINCHEY,REP. MAURICE HINCHEY,TRUE,HON. MAURICE D. HINCHEY
R000613,2019 HON. MAX ROSE,,,HON. MAX ROSE
W000187,2016 HON. MAXINE WATERS,REP. MAXINE WATERS,TRUE,HON. MAXINE WATERS
W000187,2017 HON. MAXINE WATERS,REP. MAXINE WATERS,TRUE,HON. MAXINE WATERS
W000187,HON. MAXINE WATERS,REP. MAXINE WATERS,TRUE,HON. MAXINE WATERS
W000187,2018 HON. MAXINE WATERS,,,HON. MAXINE WATERS
W000187,2019 HON. MAXINE WATERS,,,HON. MAXINE WATERS
H001042,HON. MAZIE K. HIRONO,REP. MAZIE HIRONO,TRUE,HON. MAZIE K. HIRONO
B001253,HON. MELISSA L. BEAN,REP. MELISSA BEAN,TRUE,HON. MELISSA L. BEAN
W000207,HON. MELVIN L WATT,REP. MELVIN 'MEL' WATT,TRUE,HON. MELVIN L WATT
W000207,HON. MELVIN L. WATT,REP. MELVIN 'MEL' WATT,TRUE,HON. MELVIN L. WATT
L000584,2015 HON. MIA B. LOVE,REP. MIA LOVE,TRUE,HON. MIA B. LOVE
L000584,2016 HON. MIA B. LOVE,REP. MIA LOVE,TRUE,HON. MIA B. LOVE
L000584,2017 HON. MIA B. LOVE,REP. MIA LOVE,TRUE,HON. MIA B. LOVE
